"G.46.9.0","Non-specialised wholesale trade","### NACE Code: 46.90

#### Includes:
This class includes:
- wholesale of a variety of goods without any particular specialisation

#### Excludes:
This class excludes:
- activities of wholesalers who do not assume ownership of the goods they trade, see 46.1"
"G.47","Retail trade","### NACE Code: 47

#### Includes:
This division includes the resale (sale without transformation or after minor alterations or usual handling, e.g. reconditioning) of new and used physical goods to the general public for personal or household consumption or utilisation, by shops, department stores, consumer cooperative, stalls, mail-order houses, the internet, door-to-door sales persons, hawkers, vending machines etc.

This division includes retail sale of new and used motor vehicles and motorcycles, including electrical vehicles.

The classification of retail sale activities is done based on traded good and not according to the way of selling (in store, online, via stall and market, etc.). Retail sale activities are divided into specialised retail sale activities (groups 47.2-47.8) and non-specialised retail sale activities (group 47.1). 

Retail sale includes the retail sale of second-hand goods (class 47.79). The above groups are further subdivided by the range of products sold.

Activities of intermediation in retail sale, which facilitate transactions between buyers and sellers for the ordering and/or delivering of goods and services for a fee or commission, without taking ownership of the goods, is classified in group 47.9. All other retail sale activities, even if the retailer is acting on behalf of a third party, are classified in groups 47.1-47.8

The goods sold in this division are limited to goods usually referred to as consumer goods or retail goods. Therefore, goods not normally entering the retail sale, e.g. cereal grains, ores, industrial machinery, are excluded. Downloads, e.g. books, videos, are also excluded.

The rules for defining specialised and non-specialised retail sale activities are described in paragraphs xx-xx of the Introductory Guidelines.

#### Includes Also:
This division also includes retail sale of goods sold primarily to the general public, from displayed merchandise, products, e.g. personal computers, stationery, paint or timber, although these products may not be for personal or household use. Handling that is customary in trade does not affect the basic character of the merchandise and may include, for example, sorting, separating, mixing and packaging, delivery and installation of goods as well as sales promotion for their customers, if supplied by the same trader.

This division also includes:
- retail sale of automotive fuel and lubricating or cooling products
- activities of retail auctioneering houses of third-party goods of both new and used goods, including internet retail auctions
- activities of units providing intermediation service activities for (non-) specialised retail sale (marketplaces) that facilitate transactions between buyers and sellers for the ordering and/or delivering of physical goods for a fee or commission, without taking ownership of the goods that are intermediated. These activities can be carried out on digital platforms or through non-digital channels, see 47.9
- vending machines selling goods other than food and drinks
- vending machines selling food and drinks prepared by the machine itself

#### Excludes:
This division excludes:
- sale of farmers' products by farmers, see division 01
- manufacture and sale of goods, which is generally classified as manufacturing in divisions 10-32
- trade in cereal grains, ores, crude petroleum, industrial chemicals, iron and steel and industrial machinery and equipment, see division 46
- sale of food and drinks for consumption on the premises and sale of takeaway food, see division 56
- the commerce of digital goods, streaming and downloading of contents on digital platforms, e.g. e-books, audio, are included in section J
- rental and leasing of motor vehicles or motorcycles, see 77.1
- rental and leasing of personal and household goods to the general public, see 77.2"
"G.47.1","Non-specialised retail sale","### NACE Code: 47.1

#### Includes:
This group includes the retail sale of a variety of product lines in the same unit (non-specialised sale, e.g. supermarkets, hypermarkets, department stores).

#### Excludes:
This group excludes:
- specialised retail sale, see 47.2-47.8
- intermediation services for specialised and not specialised retail sale, see 47.9"
"G.47.1.1","Non-specialised retail sale of predominately food, beverages or tobacco","### NACE Code: 47.11

#### Includes:
This class includes:
- retail sale of a large variety of goods (e.g. wearing apparel, furniture, appliances, hardware, cosmetics) among which, however, food products, beverages or tobacco should be predominant

#### Excludes:
This class excludes:
- retail sale of fuel, in combination with food, beverage, products for the maintenance of vehicles, car washing services etc. with fuel sales is not predominant, see 47.30"
"G.47.1.2","Other non-specialised retail sale","### NACE Code: 47.12

#### Includes:
This class includes:
- retail sale of a large variety of goods (e.g. wearing apparel, furniture, appliances, hardware, cosmetics, jewellery, toys, sports goods) of which food products, beverages or tobacco are not predominant

#### Excludes:
This class excludes:
- non-specialised retail sale of second-hand goods, see 47.79"
"G.47.2","Retail sale of food, beverages and tobacco","### NACE Code: 47.2

#### Excludes:
This group excludes food and beverage processing and manufacturing activities, see divisions 10, 11."
"G.47.2.1","Retail sale of fruit and vegetables","### NACE Code: 47.21

#### Includes:
This class includes:
- retail sale of fresh fruit and vegetables, including cut fresh fruit and vegetables
- retail sale of dried and preserved fruits and vegetables

#### Excludes:
This class excludes:
- retail sale of fruit and vegetable juices, see 47.25"
"G.47.2.2","Retail sale of meat and meat products","### NACE Code: 47.22

#### Includes:
This class includes:
- retail sale of meat and meat products, including poultry and game
- retail sale of tripe, delicatessen (charcuterie), salted meat

#### Includes Also:
This class also includes:
- retail sale of snails"
"G.47.2.3","Retail sale of fish, crustaceans and molluscs","### NACE Code: 47.23

#### Includes:
This class includes:
- retail sale of fish, seafood, seafood products and preparations thereof

#### Includes Also:
This class also includes:
- retail sale of algae and seaweed"
"G.47.2.4","Retail sale of bread, cake and confectionery","### NACE Code: 47.24

#### Includes Also:
This class also includes:
- retail sale of bread and rolls baked on the premises from pre-baked products
- retail sale by automatic machines of ready-to-eat bread prepared by the machine itself

#### Excludes:
This class excludes:
- manufacture of bread, fresh pastry goods and cakes, see 10.71"
"G.47.2.5","Retail sale of beverages","### NACE Code: 47.25

#### Includes:
This class includes:
- retail sale of alcoholic and non-alcoholic beverages, not for consumption or manufactured on the premises

#### Includes Also:
This class also includes:
- retail sale of fruit and vegetable juices

#### Excludes:
This class excludes:
- sale of beverages for consumption on the premises, see 56.30"
"G.47.2.6","Retail sale of tobacco products","### NACE Code: 47.26

#### Includes:
This class includes:
- retail sale of tobacco in any form, e.g. cigarettes, cigars, pipe tobacco, chewing tobacco
- retail sale of tobacco and smoking products and accessories, including lighters, pipes, cigarette rolling equipment etc.

#### Includes Also:
This class also includes:
- retail sale of electronic cigarettes and e-liquids"
"G.47.2.7","Retail sale of other food","### NACE Code: 47.27

#### Includes:
This class includes the retail sale of food products not elsewhere classified. Organically labelled foods, regional foods etc. are included in classes 47.21-47.27, depending on the product sold.

This class includes:
- retail sale of dairy products, including milk and cheese preparations, and eggs
- retail sale of coffee, tea, oils, flour, sugar, pasta, etc.
- retail sale of other food products n.e.c.

#### Includes Also:
This class also includes:
- retail sale of ready-made meals, except for immediate consumption on the spot
- retail sale of food supplements for human consumption, e.g. dietary supplements, diet products

#### Excludes:
This class excludes:
- retail sale of ready-made meals for immediate consumption on the spot, see 56.1"
"G.47.3","Retail sale of automotive fuel","### NACE Code: 47.3"
"G.47.3.0","Retail sale of automotive fuel","### NACE Code: 47.30

#### Includes:
This class includes:
- retail sale of fuels, whether fossil or carbon free, for motor vehicles and motorcycles
- operation of petrol stations

#### Includes Also:
This class also includes:
- retail sale of petrol in combination with electro fuels (e-fuels), if the sale of electro fuels is not predominant
- retail sale of lubricating products and cooling products for motor vehicles
- retail sale of hydrogen for motor vehicles and motorcycles
- retail sale of fuel, in combination with food, beverage, products for the maintenance of vehicles, car washing services etc. with fuel sales is not predominant

#### Excludes:
This class excludes:
- electric vehicle charging stations, see 35.15
- wholesale of fuels, see 46.81
- retail sale of liquefied petroleum gas for cooking or heating, see 47.78
- retail sale of motor vehicle parts and accessories, see 47.82
- retail sale of motorcycles and motorcycle parts and accessories, see 47.83"
"G.47.4","Retail sale of information and communication equipment","### NACE Code: 47.4

#### Excludes:
This group excludes:
- streaming and downloading of contents on digital platforms, see section J"
"G.47.4.0","Retail sale of information and communication equipment","### NACE Code: 47.40

#### Includes:
This group includes the retail sale of information and communication technology (ICT) equipment.

This class includes:
- retail sale of computers
- retail sale of computer peripheral equipment, e.g. printers, photocopiers, interactive whiteboards, videoconferencing equipment
- retail sale of video game consoles
- retail sale of non-customised software, including video games, provided on a physical media, with a right to perpetual use
- retail sale of audio and video equipment
- retail sale of radio and television equipment
- retail sale of recordable media
- retail sale of recording media players and recorders
- retail sale of smart telephones, mobile telephones and telephones and their accessories, e.g. chargers, hands-free kits, protective film and cases

#### Excludes:
This class excludes:
- retail sale of photographic, optical and precision equipment, e.g. digital cameras, see 47.78
- second-hand retail sale of information and communication equipment, see 47.79
- distribution of e-books and audio books via streaming and downloading by book publishers, see 58.11
- distribution via streaming and downloading by video game publishers, see 58.21
- distribution via streaming and downloading by video/films publishers, see 59.13, 60.20
- distribution via streaming and downloading by audio publishers, see 59.20"
"G.47.5","Retail sale of other household equipment","### NACE Code: 47.5

#### Includes:
This group includes the specialised retail sale of household equipment, e.g. textiles, hardware, carpets, electrical appliances, furniture.

#### Excludes:
This group excludes:
- retail sale of audio and video equipment, see 47.40
- retail sale of second-hand of household equipment, see 47.79"
"G.47.5.1","Retail sale of textiles","### NACE Code: 47.51

#### Includes:
This class includes:
- retail sale of fabrics
- retail sale of knitting yarn
- retail sale of basic materials for rug, tapestry or embroidery making
- retail sale of textiles
- retail sale of haberdashery: needles, sewing thread etc.
- retail sale of tarpaulins

#### Includes Also:
This class also includes:
- retail sale of bedlinen

#### Excludes:
This class excludes:
- retail sale of curtains and net curtains, see 47.53
- retail sale of parasols, see 47.55
- retail sale of clothing, see 47.71"
"G.47.5.2","Retail sale of hardware, building materials, paints and glass","### NACE Code: 47.52

#### Includes:
This class includes:
- retail sale of hardware
- retail sale of paints, varnishes and lacquers
- retail sale of solvents, white spirit and other drugstore products
- retail sale of flat glass
- retail sale of other building material, e.g. bricks, tiles, breezeblock, wood, floor boards, insulation material
- retail sale of sanitary and heating equipment
- retail sale of do-it-yourself material, electrical and plumbing material and equipment
- retail sale of tools, e.g. hammers, saws, screwdrivers and other hand tools, including power hand tools
- retail sale of renewable energy materials, e.g. non-electric solar collectors and photovoltaic panels, without installation
- retail sale of electrical or electronic fire alarms, fire extinguishers, emergency blocks, smoke extraction system, safes, and vaults, without installation or maintenance services
- retail sale of doors and windows and shutters of any material

#### Includes Also:
This class also includes:
- retail sale of garden and landscaping equipment, e.g. lawnmowers
- retail sale of saunas, swimming pools and spas, including in kits etc., without installation

#### Excludes:
This class excludes:
- installation of photovoltaic panels not connected to a building, see 42.22
- installation of photovoltaic panels connected to a building, see 43.21
- retail sale of wall or floor coverings, e.g. wallpaper, tiles, laminates, vinyl flooring, see 47.53
- retail sale of carpets and rugs, see 47.53"
"G.47.5.3","Retail sale of carpets, rugs, wall and floor coverings","### NACE Code: 47.53

#### Includes:
This class includes:
- retail sale of carpets and rugs
- retail sale of curtains and net curtains
- retail sale of wall or floor coverings, e.g. wallpaper, tiles, laminates and vinyl flooring"
"G.47.5.4","Retail sale of electrical household appliances","### NACE Code: 47.54

#### Includes:
This class includes the retail sale of electrical household appliances.

#### Excludes:
This class excludes:
- retail sale of audio and video equipment, see 47.40
- retail sale of lawnmowers, see 47.52
- retail sale of power hand tools, see 47.52"
"G.47.5.5","Retail sale of furniture, lighting equipment, tableware and other household goods","### NACE Code: 47.55

#### Includes:
This class includes:
- retail sale of furniture, including mattresses and box springs
- retail sale of articles for lighting
- retail sale of household utensils and cutlery, crockery, glassware, tableware, china and pottery
- retail sale of wooden, cork and wickerwork goods
- retail sale of non-electrical household appliances,
- retail sale of solar household appliances
- retail sale of parasols
- retail sale of household articles and equipment n.e.c.

#### Includes Also:
This class also includes:
- retail sale of baby equipment, e.g. baby carriages, pushchairs, baby walkers, baby carries, baby car seats
- retail sale of sails

#### Excludes:
This class excludes:
- installation of electrical systems, e.g. security alarm systems and fire alarms, see 43.21
- retail sale of electrical or electronic fire alarms, security systems, safes, see 47.52
- retail sale of photovoltaic panels without installation, see 47.52
- retail sale of cork floor tiles, see 47.53
- retail sale of curtains and net curtains, see 47.53
- retail sale of musical instruments and scores, see 47.69
- retail sale of antiques, see 47.79
- retail sale of second-hand furniture, see 47.79"
"G.47.6","Retail sale of cultural and recreational goods","### NACE Code: 47.6

#### Includes:
This group includes the specialised retail sale of cultural and recreation goods, e.g. books, newspapers, audio and video recordings on physical media, sporting equipment, games and toys."
"G.47.6.1","Retail sale of books","### NACE Code: 47.61

#### Includes:
This class includes:
- retail sale of books, including audio books on physical media

#### Excludes:
This class excludes:
- retail sale of recorded media, see 47.69
- retail sale of antique books, see 47.79
- retail sale of second-hand books, see 47.79
- distributing e-books and audio books via streaming and downloading by book publishers, see 58.11"
"G.47.6.2","Retail sale of newspapers, and other periodical publications and stationery","### NACE Code: 47.62

#### Includes Also:
This class also includes:
- retail sale of periodicals and journals
- retail sale of stationery, office and school supplies, e.g. pens, pencils, paper

#### Excludes:
This class excludes:
- retail sale of art tools and materials for drawing, painting and sculpting, see 47.69
- distribution of newspapers via streaming or downloading by their publishers, see 58.12
- distribution of periodicals and journals via streaming or downloading by their publishers, see 58.13"
"G.47.6.3","Retail sale of sporting equipment","### NACE Code: 47.63

#### Includes:
This class includes:
- retail sale of sports goods, including fishing gear, weapons and ammunitions, camping goods, etc.
- retail sale of boats
- retail sale of bicycles, including e-bikes, mono wheels, hover boards, kick scooters, Segway's
- retail sale of special footwear for sports, e.g. football shoes, ice skates, ski boots
- retail sale of special sports equipment clothes for skiing, martial arts, ballet etc.
- retail sale of parachutes, tents, sleeping bags etc.

#### Excludes:
This class excludes:
- retail sale of non-specialised sport footwear, e.g. tennis shoes, basketball shoes, gym shoes, training shoes, see 47.72"
"G.47.6.4","Retail sale of games and toys","### NACE Code: 47.64

#### Includes:
This class includes:
- retail sale of games and toys, made of all materials
- retail sale of party supplies, e.g. masks, party favour (cotillions, jokes, etc.), magic items

#### Includes Also:
This class also includes:
- retail sale of toy drones

#### Excludes:
This class excludes:
- retail sale of video consoles and video games on a physical medium, see 47.40
- retail sale of disguises, see 47.71
- second-hand retail sale of games and toys, see 47.79
- edition/publishing of games, board games, see 58.19
- distribution of video games via streaming and downloading by their publishers, see 58.21
- distribution of audio via streaming and downloading by their publishers, see 59.20
- content distribution (sharing) platforms for video games, see 60.39"
"G.47.6.9","Retail sale of cultural and recreational goods n.e.c.","### NACE Code: 47.69

#### Includes:
This class includes retail sale of cultural and recreational goods not elsewhere classified:
- retail sale of recorded media
- retail sale of musical instruments, scores and related accessories, e.g. strings, music stands, metronomes
- retail sale of philately, numismatics and collectors’ items, e.g. stamps and coins
- activities of commercial art galleries

#### Includes Also:
This class also includes:
- retail sale of art supplies, including beads, clay, canvasses, oil and water colours etc.

#### Excludes:
This class excludes:
- retail sale of video games on a physical medium, see 47.40
- retail sale of souvenirs, craftwork and religious articles, see 47.78
- retail sale of antiques, second-hand and antique books, second-hand musical instruments and second-hand recorded media, see 47.79
- distribution of audio via streaming and downloading by their publishers, see 59.20"
"G.47.7","Retail sale of other goods, except motor vehicles and motorcycles","### NACE Code: 47.7

#### Includes:
This group includes the specialised retail sale of various goods not elsewhere classified, e.g. clothing, footwear and leather articles, pharmaceutical and medical goods, watches, souvenirs, cleaning products, toiletries, flowers, pets, second-hand goods.

#### Includes Also:
This class also includes:
- retail sale of second-hand goods"
"G.47.7.1","Retail sale of clothing","### NACE Code: 47.71

#### Includes:
This class includes:
- retail sale of articles of clothing, including underwear
- retail sale of articles of fur
- retail sale of clothing accessories, e.g. gloves, ties, braces

#### Includes Also:
This class also includes:
- retail sale of work clothes, uniforms, disguises, carnival costumes etc.

#### Excludes:
This class excludes:
- retail sale of textiles, see 47.51
- retail sale of special sports equipment clothes for skiing, martial arts, ballet etc., see 47.63
- retail sale of protective gear for motorcyclists and cyclists, see 47.63
- retail sale of second-hand clothing, see 47.79"
"G.47.7.2","Retail sale of footwear and leather goods","### NACE Code: 47.72

#### Includes:
This class includes:
- retail sale of footwear
- retail sale of leather goods
- retail sale of travel accessories of leather and leather substitutes

#### Excludes:
This class excludes:
- retail sale of special footwear for sports, e.g. football shoes, ice skates, ski boots, see 47.63
- retail sale of leather clothing, see 47.71
- retail sale of orthopaedic footwear, see 47.74"
"G.47.7.3","Retail sale of pharmaceutical products","### NACE Code: 47.73

#### Includes:
This class includes:
- retail sale of pharmaceuticals
- retail sale of veterinary medicine

#### Includes Also:
This class also includes:
- retail sale of homeopathic products and medicines without prescription
- retail sale of herbal medicinal products and herbal remedies"
"G.47.7.4","Retail sale of medical and orthopaedic goods","### NACE Code: 47.74

#### Includes:
This class includes:
- retail sale of corrective glasses, lenses and sunglasses
- retail sale of hearing aids
- retail sale of orthopaedic footwear
- retail sale of crutches and wheelchairs
- retail sale of orthopaedic prostheses
- retail sale of cervical collars and corsets
- retail sale of elastocompressive products, e.g. elastic stockings, sleeves

#### Includes Also:
This class also includes:
- retail sale of non-corrective sunglasses"
"G.47.7.5","Retail sale of cosmetic and toilet articles","### NACE Code: 47.75

#### Includes:
This class includes:
- retail sale of perfumery, cosmetic, toiletries, personal care products etc.

#### Excludes:
This class excludes:
- retail sale of toiletries, hygiene products, etc. for pet animals, see 47.76"
"G.47.7.6","Retail sale of flowers, plants, fertilisers, pets and pet food","### NACE Code: 47.76

#### Includes:
This class includes:
- retail sale of fertilisers and plant protection products
- retail sale of pets and articles for pets
- retail sale of food for pets and other animals kept at home for pleasure, e.g. chickens, horses

#### Includes Also:
This class also includes:
- retail sale of toiletries, hygiene products, etc. for pet animals"
"G.47.7.7","Retail sale of watches and jewellery","### NACE Code: 47.77

#### Includes Also:
This class also includes:
- retail sale of silverware articles

#### Excludes:
This class excludes:
- retail sale of imitation jewellery, see 47.78"
"G.47.7.8","Retail sale of other new goods","### NACE Code: 47.78

#### Includes:
This class includes:
- retail sale of photographic, and precision equipment
- retail sale of optical equipment, excluding spectacles and lenses, e.g. telescopes, microscopes, binoculars
- retail sale of household fuel oil, bottled gas, coal and fuel wood, pellets of wood or biomass
- retail sale of packaging articles
- retail sale of funeral and cemetery articles, e.g. urns, tombstones
- retail sale of imitation jewellery
- retail sale of cleaning products, e.g. detergents, sponges
- retail sale of souvenirs, craftwork and religious articles
- retail sale of non-food products n.e.c.

#### Includes Also:
This class also includes:
- retail sale of artificial flowers and plants

#### Excludes:
This class excludes:
- retail sale of fishing gear, see 47.63
- retail sale of weapons and ammunition, see 47.63
- retail sale of stamps and coins, see 47.69
- retail sale of glasses and lenses, see 47.74"
"G.47.7.9","Retail sale of second-hand goods","### NACE Code: 47.79

#### Includes:
This class includes:
- retail sale of second-hand books
- retail sale of antiques
- retail sale of second-hand clothes
- retail sale of second-hand furniture
- retail sale of second-hand household appliances
- retail sale of other second-hand goods

#### Excludes:
This class excludes:
- retail sale of second-hand motor vehicles, motorcycles and related parts and accessories, see 47.8
- activities of retail auctioneering houses of new and used third party goods, including internet retail auctions, see 47.9
- activity of intermediaries in the retail sale of second-hand goods, see 47.9
- activities of space rental, including staff, for second-hand goods, see 47.91
- activities of pawn shops, see 64.92"
"G.47.8","Retail sale of motor vehicles, motorcycles and related parts and accessories","### NACE Code: 47.8

#### Includes:
This group includes retail sale of new and second-hand motor vehicles, motorcycles and all kinds of parts, components, supplies, tools and accessories for motor vehicles and motorcycles, e.g.:
  • rubber tires and inner tubes for tires
  • spark plugs, batteries, lighting equipment, vehicle charging equipment and electrical parts

#### Includes Also:
This group also includes:
- retail sale in used parts and accessories after dismantling of cars or other motor vehicles
- retail sale of parts and accessories for electric motor vehicles and motorcycles

#### Excludes:
This group excludes:
- intermediary services in wholesale, see 46.18
- intermediary services in retail sale of motor vehicles and motorcycles, see 47.9
- on-demand passenger transport service activities by vehicle with driver, see 49.33
- rental and leasing of motor vehicles without driver, see 77.1
- maintenance and repair of motor vehicles and motorcycles, see 95.3"
"G.47.8.1","Retail sale of motor vehicles","### NACE Code: 47.81

#### Includes:
This class includes:
- retail sale of new and used motor vehicles, including electrical vehicles:
  • passenger motor vehicles
  • camping vehicles, e.g. caravans, motorhomes

#### Includes Also:
This class also includes:
- retail sale of off-road motor vehicles
- retail sale of trailers for motor vehicles

#### Excludes:
This class excludes:
- retail sale of bicycles and e-bikes etc., see 47.63
- retail sale of parts and accessories for motor vehicles, see 47.82
- retail sale of motorcycles, motorcycle parts and accessories, see 47.83
- activities of agents in retail sale of motor vehicles, see 47.9
- on-demand passenger transport service activities by vehicle with driver, see 49.33
- rental and leasing of motor vehicles without driver, see 77.1
- maintenance and repair of motor vehicles and motorcycles, see 95.3"
"G.47.8.2","Retail sale of motor vehicle parts and accessories","### NACE Code: 47.82

#### Includes:
This class includes:
- retail sale of new and used parts, equipment and accessories for motor vehicles

#### Excludes:
This class excludes:
- retail sale of automotive fuel, see 47.30
- retail sale of motor vehicles, see 47.81
- maintenance and repair of motor vehicles and motorcycles, see 95.3"
"G.47.8.3","Retail sale of motorcycles, motorcycle parts and accessories","### NACE Code: 47.83

#### Includes:
This class includes:
- retail sale of new and used motorcycles, including mopeds
- retail sale of new and used parts and accessories for motorcycles
- retail sale of equipment for motorcyclists, e.g. helmets and specific clothing

#### Excludes:
This class excludes:
- retail sale of bicycles, e-bikes, monowheels, hoverboards, kick scooters and related parts and accessories, see 47.63
- rental of motorcycles, see 77.39
- repair and maintenance of bicycles, e-bikes, mono wheels, hover boards, kick scooters, see 95.29
- repair and maintenance of motorcycles, see 95.3"
"G.47.9","Intermediation service activities for retail sale","### NACE Code: 47.9

#### Includes:
This group includes intermediation service activities for specialised and non-specialised retail sale that facilitate transactions between buyers and sellers for of physical goods for a fee or commission, without supplying and taking ownership of the goods that are intermediated. These activities can be carried out on digital platforms or through non-digital channels (face-to-face, including door-to-door, telephone, mail, etc.). The fee or commission can be received from either the buyers or sellers. Revenue for intermediation service activities for retail sale can include other sources of income, e.g. revenues from sale of advertising space.

#### Includes Also:
This group also includes:
- activities of intermediaries in the retail sale of second-hand goods
- activities of retail auctioneering houses of both new and used third party goods, including internet retail auctions
- activities of agents in retail sale of motor vehicles and motorcycles"
"G.47.9.1","Intermediation service activities for non-specialised retail sale","### NACE Code: 47.91

#### Includes:
This class includes intermediation service activities for non-specialised retail sale that facilitate transactions between buyers and sellers for the ordering and/or delivering of physical goods for a fee or commission, without supplying and taking ownership of the goods that are intermediated. These activities can be carried out on digital platforms or through non-digital channels (face-to-face, including door-to-door, telephone, mail, etc.). The fee or commission can be received from either the buyers or sellers. Revenue for intermediation service activities for non-specialised retail sale can include other sources of income, e.g. revenues from sale of advertising space.

#### Includes Also:
This class includes also:
- activities of space rental, including staff, for second-hand goods

#### Excludes:
This class excludes:
- intermediation service activities for specialised retail sale, see 47.92"
"G.47.9.2","Intermediation service activities for specialised retail sale","### NACE Code: 47.92

#### Includes:
This class includes intermediation service activities for specialised retail sale that facilitate transactions between buyers and sellers for the ordering and/or delivering of physical goods for a fee or commission, without supplying and taking ownership of the goods that are intermediated. These activities can be carried out on digital platforms or through non-digital channels (face-to-face, including door-to-door, telephone, mail, etc.). The fee or commission can be received from either the buyers or sellers. Revenue for intermediation service activities for specialised retail sale can include other sources of income, e.g. revenues from sale of advertising space.

#### Excludes:
This class excludes:
- retail sale of petrol in combination with electro fuels (e-fuels), if the sale of electro fuels in not predominant, see 47.30
- intermediation service activities for non-specialised retail sale, see 47.91"
"H.49","Land transport and transport via pipelines","### NACE Code: 49

#### Includes:
This division includes transportation of passengers and freight by road or rail. The activities include transport of passengers, whether for personal, professional or recreational reasons as well as the transport of goods via road, rail or pipelines."
"H.49.1","Passenger rail transport","### NACE Code: 49.1"
"H.49.1.1","Passenger heavy rail transport","### NACE Code: 49.11

#### Includes:
This class includes:
- rail transportation of passengers using railway rolling stock on mainline networks
- operation of sleeping cars or dining cars as an integrated operation of railway companies

#### Includes Also:
This class includes also:
- passenger heavy rail transport for sightseeing

#### Excludes:
This class excludes:
- passenger transports by metro, tram, subway, underground etc., see 49.12
- passenger terminal activities, see 52.21
- operation of railroad infrastructure and related activities, e.g. switching and shunting, see 52.21
- operation of sleeping cars or dining cars when operated by separate units, see 55.90, 56.11"
"H.49.1.2","Other passenger rail transport","### NACE Code: 49.12

#### Includes:
This class includes:
- transport of passengers by metro, subway, underground and elevated railway, metropolitan railway and tramway
- passenger transport by funicular railway

#### Includes Also:
This class also includes:
- passenger light rail transport for sightseeing

#### Excludes:
This class excludes:
- passenger terminal activities, see 52.21
- operation of railroad infrastructure and related activities, e.g. switching and shunting, see 52.21"
"H.49.2","Freight rail transport","### NACE Code: 49.2"
"H.49.2.0","Freight rail transport","### NACE Code: 49.20

#### Includes:
This class includes:
- freight transport on mainline rail networks as well as short line freight railroads

#### Includes Also:
This class also includes:
- freight transport by funiculars
- traction services

#### Excludes:
This class excludes:
- warehousing and storage, see 52.10
- freight terminal activities, see 52.21
- operation of railroad infrastructure and related activities, e.g. switching and shunting, see 52.21
- cargo handling on behalf of others, see 52.24"
"H.49.3","Other passenger land transport","### NACE Code: 49.3

#### Includes:
This group includes all land-based passenger transport activities other than rail transport."
"H.49.3.1","Scheduled passenger transport by road","### NACE Code: 49.31

#### Includes:
This class includes:
- scheduled urban, suburban or long-distance road transport of passengers by e.g. motor bus, coach, trolley bus, minibus. The transport is following a fixed time schedule, entailing the picking up and setting down of passengers at normally fixed stops

#### Includes Also:
This class also includes:
- operation of school buses and buses for transport of employees
- scheduled passenger transport by road for sightseeing

#### Excludes:
This class excludes:
- passenger rail transport, see 49.1
- passenger transport by funicular railway, see 49.12
- non-scheduled passenger transport by road for sightseeing, in vehicles of 10 or more persons, see 49.32
- on-demand passenger transport services in vehicles with driver for maximum 9 persons (taxi, etc.), see 49.33
- operation of aerial cableways etc., see 49.34"
"H.49.3.2","Non-scheduled passenger transport by road","### NACE Code: 49.32

#### Includes:
This class includes:
- non-scheduled urban, interurban and long distance road transport of passengers in vehicles of 10 or more persons. This may include transport by bus, coach, trolley bus or minibus.

#### Excludes:
This class excludes:
- passenger rail transport, see 49.1
- operation of school buses and buses for transport of employees, see 49.31
- on-demand passenger transport services in vehicles with driver for maximum 9 persons (taxi, etc.), see 49.33"
"H.49.3.3","On-demand passenger transport service activities by vehicle with driver","### NACE Code: 49.33

#### Includes:
This class includes on-demand transportation of passengers in vehicles with driver, for transport of 9 or less persons:
- taxi services
- private hire vehicles with driver
- motorbike taxi services

#### Excludes:
This class excludes:
- bike taxi service, see 49.39
- passenger road transport by vehicles drawn by human or animal, see 49.39
- intermediation service activities for passenger transportation, see 52.32
- patient transportation by ambulance, see 86.92"
"H.49.3.4","Passenger transport by cableways and ski lifts","### NACE Code: 49.34

#### Includes:
This class includes:
- transport by cableways, ski lifts and chairlifts, which may include preparation of ski slopes
- passenger transport by lifts

#### Includes Also:
This class also includes:
- freight transport by cableways

#### Excludes:
This class excludes:
- passenger transport by funicular railway, see 49.12
- passenger rail transport for sightseeing, see 49.12
- non-scheduled passenger road transport in vehicles of 10 or more persons, see 49.32
- operation of sports areas, which may include the operation of cableways, ski lifts and chairlifts, see 93.11"
"H.49.3.9","Other passenger land transport n.e.c.","### NACE Code: 49.39

#### Includes:
This class includes:
- bike taxi service
- passenger road transport by vehicles drawn by human or animal

#### Excludes:
This class excludes:
- ambulance transport, see 86.92
- transport of human remains, see 96.30"
"H.49.4","Freight transport by road and removal services","### NACE Code: 49.4

#### Includes:
This group includes all land-based freight transport activities other than rail transport."
"H.49.4.1","Freight transport by road","### NACE Code: 49.41

#### Includes:
This class includes:
- all freight transport operations by road:
  • logging haulage
  • livestock haulage
  • refrigerated haulage
  • heavy haulage
  • bulk haulage, including haulage in tanker trucks, including milk collection at farms
  • haulage of automobiles
  • transport of waste and waste materials, without collection or disposal
- road transportation of freight, on behalf of postal or courier units, without carrying out any other post or courier activities
- road transportation of objects between different units, e.g. buildings, storage units, on a fee or contract basis

#### Includes Also:
This class also includes:
- rental of freight vehicle with driver
- freight road transport by vehicles drawn by human or animal
- concrete mixer lorry rental, with driver
- delivery of furniture, can include unpacking and installation

#### Excludes:
This class excludes:
- log hauling within the forest, as part of logging operations, see 02.40
- distribution of water by trucks, see 36.00
- waste transport as integrated part of waste collection activities, see 38.11, 38.12
- removal services, see 49.42
- operation of terminal facilities for handling freight, see 52.2
- crating and packing activities for transport, see 52.2
- moving cargos on industrial sites, typically with transport equipment that is not suitable for use on roads open to public traffic, see 52.24
- pickup of goods and grouping for shipping, see 52.25
- post and courier activities, see 53.10, 53.20
- transport by armoured car service activities, see 80.01"
